cluster_id,day,month,nyt_id,nyt_pdf_endpoint,perceived_author_gender,xml_id,year,yearDecimal,filename
none,7,1,4fc03b9245c1498b0d1e86aa,https://timesmachine.nytimes.com/timesmachine/1905/01/07/101702107.pdf,none,101702107,1905,1905.0164383561644,4fc03b9245c1498b0d1e86aa.csv
none,7,1,4fc0532945c1498b0d250e4c,https://timesmachine.nytimes.com/timesmachine/1905/01/07/101702142.pdf,m,101702142,1905,1905.0164383561644,4fc0532945c1498b0d250e4c.csv
none,7,1,4fc045fc45c1498b0d2162b6,https://timesmachine.nytimes.com/timesmachine/1905/01/07/101702170.pdf,m,101702170,1905,1905.0164383561644,4fc045fc45c1498b0d2162b6.csv
none,7,1,4fc0532945c1498b0d250e51,https://timesmachine.nytimes.com/timesmachine/1905/01/07/101702169.pdf,none,101702169,1905,1905.0164383561644,4fc0532945c1498b0d250e51.csv
none,7,1,4fc03b9245c1498b0d1e86ad,https://timesmachine.nytimes.com/timesmachine/1905/01/07/101702168.pdf,m,101702168,1905,1905.0164383561644,4fc03b9245c1498b0d1e86ad.csv
none,7,1,4fc047fa45c1498b0d21ffce,https://timesmachine.nytimes.com/timesmachine/1905/01/07/101702081.pdf,m,101702081,1905,1905.0164383561644,4fc047fa45c1498b0d21ffce.csv
none,7,1,4fc03b9245c1498b0d1e86b4,https://timesmachine.nytimes.com/timesmachine/1905/01/07/101702167.pdf,m,101702167,1905,1905.0164383561644,4fc03b9245c1498b0d1e86b4.csv
none,7,1,4fc047fa45c1498b0d21ffc7,https://timesmachine.nytimes.com/timesmachine/1905/01/07/101702146.pdf,f,101702146,1905,1905.0164383561644,4fc047fa45c1498b0d21ffc7.csv
none,7,1,4fc047fa45c1498b0d21ffc8,https://timesmachine.nytimes.com/timesmachine/1905/01/07/101702140.pdf,m,101702140,1905,1905.0164383561644,4fc047fa45c1498b0d21ffc8.csv
none,7,1,4fc054ce45c1498b0d258b5e,https://timesmachine.nytimes.com/timesmachine/1905/01/07/101702144.pdf,m,101702144,1905,1905.0164383561644,4fc054ce45c1498b0d258b5e.csv
none,7,1,4fc03b9245c1498b0d1e86a8,https://timesmachine.nytimes.com/timesmachine/1905/01/07/101702171.pdf,m,101702171,1905,1905.0164383561644,4fc03b9245c1498b0d1e86a8.csv
none,7,1,4fc045fc45c1498b0d2162b0,https://timesmachine.nytimes.com/timesmachine/1905/01/07/101702070.pdf,m,101702070,1905,1905.0164383561644,4fc045fc45c1498b0d2162b0.csv
none,7,1,4fc03b9245c1498b0d1e86b8,https://timesmachine.nytimes.com/timesmachine/1905/01/07/101702080.pdf,m,101702080,1905,1905.0164383561644,4fc03b9245c1498b0d1e86b8.csv
none,7,1,4fc045fc45c1498b0d216298,https://timesmachine.nytimes.com/timesmachine/1905/01/07/101702151.pdf,m,101702151,1905,1905.0164383561644,4fc045fc45c1498b0d216298.csv
none,7,1,4fc0499e45c1498b0d226c41,https://timesmachine.nytimes.com/timesmachine/1905/01/07/101702152.pdf,m,101702152,1905,1905.0164383561644,4fc0499e45c1498b0d226c41.csv
none,7,1,4fc0532945c1498b0d250e59,https://timesmachine.nytimes.com/timesmachine/1905/01/07/101702091.pdf,m,101702091,1905,1905.0164383561644,4fc0532945c1498b0d250e59.csv
none,7,1,4fc045fc45c1498b0d21629f,https://timesmachine.nytimes.com/timesmachine/1905/01/07/101702068.pdf,m,101702068,1905,1905.0164383561644,4fc045fc45c1498b0d21629f.csv
none,7,1,4fc0532945c1498b0d250e48,https://timesmachine.nytimes.com/timesmachine/1905/01/07/101702069.pdf,m,101702069,1905,1905.0164383561644,4fc0532945c1498b0d250e48.csv
none,7,1,4fc054ce45c1498b0d258b69,https://timesmachine.nytimes.com/timesmachine/1905/01/07/101702100.pdf,m,101702100,1905,1905.0164383561644,4fc054ce45c1498b0d258b69.csv
none,7,1,4fc0528045c1498b0d24e521,https://timesmachine.nytimes.com/timesmachine/1905/01/07/101702079.pdf,m,101702079,1905,1905.0164383561644,4fc0528045c1498b0d24e521.csv
none,7,1,4fc0471045c1498b0d21b1cd,https://timesmachine.nytimes.com/timesmachine/1905/01/07/101702087.pdf,m,101702087,1905,1905.0164383561644,4fc0471045c1498b0d21b1cd.csv
none,7,1,4fc045fc45c1498b0d2162b9,https://timesmachine.nytimes.com/timesmachine/1905/01/07/101702090.pdf,m,101702090,1905,1905.0164383561644,4fc045fc45c1498b0d2162b9.csv
none,14,1,4fc045fd45c1498b0d21634d,https://timesmachine.nytimes.com/timesmachine/1905/01/14/101318812.pdf,m,101318812,1905,1905.035616438356,4fc045fd45c1498b0d21634d.csv
none,14,1,4fc045fd45c1498b0d216362,https://timesmachine.nytimes.com/timesmachine/1905/01/14/101318826.pdf,m,101318826,1905,1905.035616438356,4fc045fd45c1498b0d216362.csv
none,14,1,4fc047fa45c1498b0d22001a,https://timesmachine.nytimes.com/timesmachine/1905/01/14/101318813.pdf,f,101318813,1905,1905.035616438356,4fc047fa45c1498b0d22001a.csv
none,14,1,4fc03b9245c1498b0d1e8723,https://timesmachine.nytimes.com/timesmachine/1905/01/14/101318872.pdf,m,101318872,1905,1905.035616438356,4fc03b9245c1498b0d1e8723.csv
none,14,1,4fc045fd45c1498b0d216349,https://timesmachine.nytimes.com/timesmachine/1905/01/14/101318815.pdf,dual,101318815,1905,1905.035616438356,4fc045fd45c1498b0d216349.csv
none,14,1,4fc03b9245c1498b0d1e8735,https://timesmachine.nytimes.com/timesmachine/1905/01/14/101318802.pdf,m,101318802,1905,1905.035616438356,4fc03b9245c1498b0d1e8735.csv
none,14,1,4fc0532945c1498b0d250e97,https://timesmachine.nytimes.com/timesmachine/1905/01/14/101318814.pdf,m,101318814,1905,1905.035616438356,4fc0532945c1498b0d250e97.csv
none,14,1,4fc0532945c1498b0d250e96,https://timesmachine.nytimes.com/timesmachine/1905/01/14/101318856.pdf,m,101318856,1905,1905.035616438356,4fc0532945c1498b0d250e96.csv
none,14,1,4fc0499e45c1498b0d226ca4,https://timesmachine.nytimes.com/timesmachine/1905/01/14/101318809.pdf,none,101318809,1905,1905.035616438356,4fc0499e45c1498b0d226ca4.csv
none,14,1,4fc054cf45c1498b0d258bdf,https://timesmachine.nytimes.com/timesmachine/1905/01/14/101318807.pdf,m,101318807,1905,1905.035616438356,4fc054cf45c1498b0d258bdf.csv
none,14,1,4fc03b9245c1498b0d1e8728,https://timesmachine.nytimes.com/timesmachine/1905/01/14/101318864.pdf,m,101318864,1905,1905.035616438356,4fc03b9245c1498b0d1e8728.csv
none,14,1,4fc03b9245c1498b0d1e8738,https://timesmachine.nytimes.com/timesmachine/1905/01/14/101318808.pdf,m,101318808,1905,1905.035616438356,4fc03b9245c1498b0d1e8738.csv
none,14,1,4fc03b9245c1498b0d1e8739,https://timesmachine.nytimes.com/timesmachine/1905/01/14/101318805.pdf,m,101318805,1905,1905.035616438356,4fc03b9245c1498b0d1e8739.csv
none,14,1,4fc0528045c1498b0d24e541,https://timesmachine.nytimes.com/timesmachine/1905/01/14/101318863.pdf,m,101318863,1905,1905.035616438356,4fc0528045c1498b0d24e541.csv
none,21,1,4fc045fd45c1498b0d2163c4,https://timesmachine.nytimes.com/timesmachine/1905/01/21/119114566.pdf,m,119114566,1905,1905.054794520548,4fc045fd45c1498b0d2163c4.csv
none,21,1,4fc045fd45c1498b0d2163cd,https://timesmachine.nytimes.com/timesmachine/1905/01/21/119114569.pdf,none,119114569,1905,1905.054794520548,4fc045fd45c1498b0d2163cd.csv
none,21,1,4fc0471145c1498b0d21b251,https://timesmachine.nytimes.com/timesmachine/1905/01/21/119114517.pdf,m,119114517,1905,1905.054794520548,4fc0471145c1498b0d21b251.csv
none,21,1,4fc0499e45c1498b0d226cfd,https://timesmachine.nytimes.com/timesmachine/1905/01/21/119114530.pdf,m,119114530,1905,1905.054794520548,4fc0499e45c1498b0d226cfd.csv
none,21,1,4fc03b9345c1498b0d1e87b9,https://timesmachine.nytimes.com/timesmachine/1905/01/21/119114524.pdf,none,119114524,1905,1905.054794520548,4fc03b9345c1498b0d1e87b9.csv
none,21,1,4fc0471145c1498b0d21b24c,https://timesmachine.nytimes.com/timesmachine/1905/01/21/119114527.pdf,m,119114527,1905,1905.054794520548,4fc0471145c1498b0d21b24c.csv
none,21,1,4fc0471145c1498b0d21b252,https://timesmachine.nytimes.com/timesmachine/1905/01/21/119114518.pdf,m,119114518,1905,1905.054794520548,4fc0471145c1498b0d21b252.csv
none,21,1,4fc03b9345c1498b0d1e87c6,https://timesmachine.nytimes.com/timesmachine/1905/01/21/119114543.pdf,f,119114543,1905,1905.054794520548,4fc03b9345c1498b0d1e87c6.csv
none,21,1,4fc0471145c1498b0d21b24e,https://timesmachine.nytimes.com/timesmachine/1905/01/21/119114576.pdf,m,119114576,1905,1905.054794520548,4fc0471145c1498b0d21b24e.csv
none,21,1,4fc047fa45c1498b0d22004c,https://timesmachine.nytimes.com/timesmachine/1905/01/21/119114520.pdf,m,119114520,1905,1905.054794520548,4fc047fa45c1498b0d22004c.csv
none,21,1,4fc03b9345c1498b0d1e87be,https://timesmachine.nytimes.com/timesmachine/1905/01/21/119114521.pdf,m,119114521,1905,1905.054794520548,4fc03b9345c1498b0d1e87be.csv
none,21,1,4fc03b9345c1498b0d1e87bd,https://timesmachine.nytimes.com/timesmachine/1905/01/21/119114573.pdf,f,119114573,1905,1905.054794520548,4fc03b9345c1498b0d1e87bd.csv
none,21,1,4fc03b9345c1498b0d1e87c3,https://timesmachine.nytimes.com/timesmachine/1905/01/21/119114537.pdf,m,119114537,1905,1905.054794520548,4fc03b9345c1498b0d1e87c3.csv
none,21,1,4fc03b9345c1498b0d1e87cb,https://timesmachine.nytimes.com/timesmachine/1905/01/21/119114516.pdf,f,119114516,1905,1905.054794520548,4fc03b9345c1498b0d1e87cb.csv
none,21,1,4fc047fa45c1498b0d220056,https://timesmachine.nytimes.com/timesmachine/1905/01/21/119114522.pdf,dual,119114522,1905,1905.054794520548,4fc047fa45c1498b0d220056.csv
none,21,1,4fc03b9345c1498b0d1e87c1,https://timesmachine.nytimes.com/timesmachine/1905/01/21/119114536.pdf,m,119114536,1905,1905.054794520548,4fc03b9345c1498b0d1e87c1.csv
none,21,1,4fc0499e45c1498b0d226d01,https://timesmachine.nytimes.com/timesmachine/1905/01/21/119114523.pdf,m,119114523,1905,1905.054794520548,4fc0499e45c1498b0d226d01.csv
none,21,1,4fc045fd45c1498b0d2163ca,https://timesmachine.nytimes.com/timesmachine/1905/01/21/119114529.pdf,m,119114529,1905,1905.054794520548,4fc045fd45c1498b0d2163ca.csv
none,21,1,4fc045fd45c1498b0d2163bc,https://timesmachine.nytimes.com/timesmachine/1905/01/21/119114533.pdf,m,119114533,1905,1905.054794520548,4fc045fd45c1498b0d2163bc.csv
none,21,1,4fc045fd45c1498b0d2163cb,https://timesmachine.nytimes.com/timesmachine/1905/01/21/119114570.pdf,m,119114570,1905,1905.054794520548,4fc045fd45c1498b0d2163cb.csv
none,21,1,4fc045fd45c1498b0d2163cc,https://timesmachine.nytimes.com/timesmachine/1905/01/21/119114577.pdf,m,119114577,1905,1905.054794520548,4fc045fd45c1498b0d2163cc.csv
none,28,1,4fc047fb45c1498b0d22009f,https://timesmachine.nytimes.com/timesmachine/1905/01/28/120291191.pdf,m,120291191,1905,1905.07397260274,4fc047fb45c1498b0d22009f.csv
none,28,1,4fc054cf45c1498b0d258c95,https://timesmachine.nytimes.com/timesmachine/1905/01/28/120291225.pdf,f,120291225,1905,1905.07397260274,4fc054cf45c1498b0d258c95.csv
none,28,1,4fc054cf45c1498b0d258c9e,https://timesmachine.nytimes.com/timesmachine/1905/01/28/120291187.pdf,m,120291187,1905,1905.07397260274,4fc054cf45c1498b0d258c9e.csv
none,28,1,4fc0471145c1498b0d21b280,https://timesmachine.nytimes.com/timesmachine/1905/01/28/120291214.pdf,m,120291214,1905,1905.07397260274,4fc0471145c1498b0d21b280.csv
none,28,1,4fc047fb45c1498b0d2200a6,https://timesmachine.nytimes.com/timesmachine/1905/01/28/120291222.pdf,m,120291222,1905,1905.07397260274,4fc047fb45c1498b0d2200a6.csv
none,28,1,4fc0528045c1498b0d24e578,https://timesmachine.nytimes.com/timesmachine/1905/01/28/120291188.pdf,f,120291188,1905,1905.07397260274,4fc0528045c1498b0d24e578.csv
none,28,1,4fc047fb45c1498b0d2200a5,https://timesmachine.nytimes.com/timesmachine/1905/01/28/120291212.pdf,m,120291212,1905,1905.07397260274,4fc047fb45c1498b0d2200a5.csv
none,4,2,4fc045fd45c1498b0d2164dc,https://timesmachine.nytimes.com/timesmachine/1905/02/04/120291628.pdf,m,120291628,1905,1905.0931506849315,4fc045fd45c1498b0d2164dc.csv
none,4,2,4fc045fd45c1498b0d2164cf,https://timesmachine.nytimes.com/timesmachine/1905/02/04/120291626.pdf,none,120291626,1905,1905.0931506849315,4fc045fd45c1498b0d2164cf.csv
none,4,2,4fc0520845c1498b0d24b81c,https://timesmachine.nytimes.com/timesmachine/1905/02/04/120291624.pdf,none,120291624,1905,1905.0931506849315,4fc0520845c1498b0d24b81c.csv
none,4,2,4fc03b9345c1498b0d1e88bc,https://timesmachine.nytimes.com/timesmachine/1905/02/04/120291625.pdf,m,120291625,1905,1905.0931506849315,4fc03b9345c1498b0d1e88bc.csv
none,4,2,4fc0532945c1498b0d250f66,https://timesmachine.nytimes.com/timesmachine/1905/02/04/120291631.pdf,m,120291631,1905,1905.0931506849315,4fc0532945c1498b0d250f66.csv
none,4,2,4fc03b9345c1498b0d1e88bb,https://timesmachine.nytimes.com/timesmachine/1905/02/04/120291620.pdf,none,120291620,1905,1905.0931506849315,4fc03b9345c1498b0d1e88bb.csv
none,4,2,4fc0528045c1498b0d24e5a2,https://timesmachine.nytimes.com/timesmachine/1905/02/04/120291618.pdf,m,120291618,1905,1905.0931506849315,4fc0528045c1498b0d24e5a2.csv
none,4,2,4fc045fe45c1498b0d2164e3,https://timesmachine.nytimes.com/timesmachine/1905/02/04/120291617.pdf,dual,120291617,1905,1905.0931506849315,4fc045fe45c1498b0d2164e3.csv
none,4,2,4fc045fd45c1498b0d2164d0,https://timesmachine.nytimes.com/timesmachine/1905/02/04/120291675.pdf,m,120291675,1905,1905.0931506849315,4fc045fd45c1498b0d2164d0.csv
none,4,2,4fc0499e45c1498b0d226d96,https://timesmachine.nytimes.com/timesmachine/1905/02/04/120291622.pdf,m,120291622,1905,1905.0931506849315,4fc0499e45c1498b0d226d96.csv
none,4,2,4fc0532945c1498b0d250f6b,https://timesmachine.nytimes.com/timesmachine/1905/02/04/120291616.pdf,m,120291616,1905,1905.0931506849315,4fc0532945c1498b0d250f6b.csv
none,4,2,4fc045fd45c1498b0d2164e0,https://timesmachine.nytimes.com/timesmachine/1905/02/04/120291621.pdf,m,120291621,1905,1905.0931506849315,4fc045fd45c1498b0d2164e0.csv
none,11,2,4fc0532a45c1498b0d250fe9,https://timesmachine.nytimes.com/timesmachine/1905/02/11/119115386.pdf,f,119115386,1905,1905.1123287671232,4fc0532a45c1498b0d250fe9.csv
none,11,2,4fc0532a45c1498b0d250fd8,https://timesmachine.nytimes.com/timesmachine/1905/02/11/119115392.pdf,m,119115392,1905,1905.1123287671232,4fc0532a45c1498b0d250fd8.csv
none,11,2,4fc03b9345c1498b0d1e8916,https://timesmachine.nytimes.com/timesmachine/1905/02/11/119115382.pdf,m,119115382,1905,1905.1123287671232,4fc03b9345c1498b0d1e8916.csv
none,11,2,4fc0471145c1498b0d21b380,https://timesmachine.nytimes.com/timesmachine/1905/02/11/119115374.pdf,m,119115374,1905,1905.1123287671232,4fc0471145c1498b0d21b380.csv
none,11,2,4fc03b9345c1498b0d1e8915,https://timesmachine.nytimes.com/timesmachine/1905/02/11/119115439.pdf,m,119115439,1905,1905.1123287671232,4fc03b9345c1498b0d1e8915.csv
none,11,2,4fc0520845c1498b0d24b887,https://timesmachine.nytimes.com/timesmachine/1905/02/11/119115377.pdf,f,119115377,1905,1905.1123287671232,4fc0520845c1498b0d24b887.csv
none,11,2,4fc0532a45c1498b0d250fd2,https://timesmachine.nytimes.com/timesmachine/1905/02/11/119115389.pdf,m,119115389,1905,1905.1123287671232,4fc0532a45c1498b0d250fd2.csv
none,11,2,4fc0532a45c1498b0d250fea,https://timesmachine.nytimes.com/timesmachine/1905/02/11/119115440.pdf,m,119115440,1905,1905.1123287671232,4fc0532a45c1498b0d250fea.csv
none,11,2,4fc03b9345c1498b0d1e891d,https://timesmachine.nytimes.com/timesmachine/1905/02/11/119115410.pdf,m,119115410,1905,1905.1123287671232,4fc03b9345c1498b0d1e891d.csv
none,11,2,4fc045fe45c1498b0d216556,https://timesmachine.nytimes.com/timesmachine/1905/02/11/119115372.pdf,f,119115372,1905,1905.1123287671232,4fc045fe45c1498b0d216556.csv
none,11,2,4fc045fe45c1498b0d216565,https://timesmachine.nytimes.com/timesmachine/1905/02/11/119115441.pdf,dual,119115441,1905,1905.1123287671232,4fc045fe45c1498b0d216565.csv
none,11,2,4fc045fe45c1498b0d216555,https://timesmachine.nytimes.com/timesmachine/1905/02/11/119115436.pdf,m,119115436,1905,1905.1123287671232,4fc045fe45c1498b0d216555.csv
none,11,2,4fc0471145c1498b0d21b37d,https://timesmachine.nytimes.com/timesmachine/1905/02/11/119115391.pdf,m,119115391,1905,1905.1123287671232,4fc0471145c1498b0d21b37d.csv
none,11,2,4fc0520845c1498b0d24b885,https://timesmachine.nytimes.com/timesmachine/1905/02/11/119115381.pdf,m,119115381,1905,1905.1123287671232,4fc0520845c1498b0d24b885.csv
none,11,2,4fc03b9345c1498b0d1e891b,https://timesmachine.nytimes.com/timesmachine/1905/02/11/119115402.pdf,m,119115402,1905,1905.1123287671232,4fc03b9345c1498b0d1e891b.csv
none,11,2,4fc0471145c1498b0d21b366,https://timesmachine.nytimes.com/timesmachine/1905/02/11/119115380.pdf,m,119115380,1905,1905.1123287671232,4fc0471145c1498b0d21b366.csv
none,11,2,4fc03b9345c1498b0d1e891a,https://timesmachine.nytimes.com/timesmachine/1905/02/11/119115388.pdf,m,119115388,1905,1905.1123287671232,4fc03b9345c1498b0d1e891a.csv
none,11,2,4fc0520845c1498b0d24b874,https://timesmachine.nytimes.com/timesmachine/1905/02/11/119115397.pdf,none,119115397,1905,1905.1123287671232,4fc0520845c1498b0d24b874.csv
none,11,2,4fc0520845c1498b0d24b87c,https://timesmachine.nytimes.com/timesmachine/1905/02/11/119115371.pdf,m,119115371,1905,1905.1123287671232,4fc0520845c1498b0d24b87c.csv
none,11,2,4fc045fe45c1498b0d21654b,https://timesmachine.nytimes.com/timesmachine/1905/02/11/119115378.pdf,m,119115378,1905,1905.1123287671232,4fc045fe45c1498b0d21654b.csv
none,11,2,4fc045fe45c1498b0d216560,https://timesmachine.nytimes.com/timesmachine/1905/02/11/119115409.pdf,m,119115409,1905,1905.1123287671232,4fc045fe45c1498b0d216560.csv
none,11,2,4fc0520845c1498b0d24b88a,https://timesmachine.nytimes.com/timesmachine/1905/02/11/119115438.pdf,m,119115438,1905,1905.1123287671232,4fc0520845c1498b0d24b88a.csv
none,11,2,4fc0471145c1498b0d21b379,https://timesmachine.nytimes.com/timesmachine/1905/02/11/119115383.pdf,f,119115383,1905,1905.1123287671232,4fc0471145c1498b0d21b379.csv
none,18,2,4fc0520845c1498b0d24b8e2,https://timesmachine.nytimes.com/timesmachine/1905/02/18/120292112.pdf,m,120292112,1905,1905.131506849315,4fc0520845c1498b0d24b8e2.csv
none,18,2,4fc0499e45c1498b0d226e37,https://timesmachine.nytimes.com/timesmachine/1905/02/18/120292132.pdf,m,120292132,1905,1905.131506849315,4fc0499e45c1498b0d226e37.csv
none,18,2,4fc0499e45c1498b0d226e35,https://timesmachine.nytimes.com/timesmachine/1905/02/18/120292126.pdf,m,120292126,1905,1905.131506849315,4fc0499e45c1498b0d226e35.csv
none,18,2,4fc0532a45c1498b0d251049,https://timesmachine.nytimes.com/timesmachine/1905/02/18/120292115.pdf,m,120292115,1905,1905.131506849315,4fc0532a45c1498b0d251049.csv
none,18,2,4fc045fe45c1498b0d2165e8,https://timesmachine.nytimes.com/timesmachine/1905/02/18/120292165.pdf,f,120292165,1905,1905.131506849315,4fc045fe45c1498b0d2165e8.csv
none,18,2,4fc0532a45c1498b0d251057,https://timesmachine.nytimes.com/timesmachine/1905/02/18/120292118.pdf,m,120292118,1905,1905.131506849315,4fc0532a45c1498b0d251057.csv
none,18,2,4fc045fe45c1498b0d2165d8,https://timesmachine.nytimes.com/timesmachine/1905/02/18/120292128.pdf,m,120292128,1905,1905.131506849315,4fc045fe45c1498b0d2165d8.csv
none,18,2,4fc0471245c1498b0d21b416,https://timesmachine.nytimes.com/timesmachine/1905/02/18/120292183.pdf,m,120292183,1905,1905.131506849315,4fc0471245c1498b0d21b416.csv
none,18,2,4fc045fe45c1498b0d2165d7,https://timesmachine.nytimes.com/timesmachine/1905/02/18/120292119.pdf,m,120292119,1905,1905.131506849315,4fc045fe45c1498b0d2165d7.csv
none,18,2,4fc0471245c1498b0d21b41e,https://timesmachine.nytimes.com/timesmachine/1905/02/18/120292127.pdf,f,120292127,1905,1905.131506849315,4fc0471245c1498b0d21b41e.csv
none,18,2,4fc0520845c1498b0d24b8e9,https://timesmachine.nytimes.com/timesmachine/1905/02/18/120292109.pdf,m,120292109,1905,1905.131506849315,4fc0520845c1498b0d24b8e9.csv
none,18,2,4fc0532a45c1498b0d25105e,https://timesmachine.nytimes.com/timesmachine/1905/02/18/120292111.pdf,m,120292111,1905,1905.131506849315,4fc0532a45c1498b0d25105e.csv
none,18,2,4fc045fe45c1498b0d2165d5,https://timesmachine.nytimes.com/timesmachine/1905/02/18/120292116.pdf,m,120292116,1905,1905.131506849315,4fc045fe45c1498b0d2165d5.csv
none,18,2,4fc045fe45c1498b0d2165e4,https://timesmachine.nytimes.com/timesmachine/1905/02/18/120292107.pdf,m,120292107,1905,1905.131506849315,4fc045fe45c1498b0d2165e4.csv
none,18,2,4fc045fe45c1498b0d2165db,https://timesmachine.nytimes.com/timesmachine/1905/02/18/120292120.pdf,m,120292120,1905,1905.131506849315,4fc045fe45c1498b0d2165db.csv
none,18,2,4fc0520845c1498b0d24b8e4,https://timesmachine.nytimes.com/timesmachine/1905/02/18/120292189.pdf,m,120292189,1905,1905.131506849315,4fc0520845c1498b0d24b8e4.csv
none,18,2,4fc0520845c1498b0d24b8dd,https://timesmachine.nytimes.com/timesmachine/1905/02/18/120292125.pdf,m,120292125,1905,1905.131506849315,4fc0520845c1498b0d24b8dd.csv
none,25,2,4fc03b9445c1498b0d1e89e9,https://timesmachine.nytimes.com/timesmachine/1905/02/25/101703074.pdf,m,101703074,1905,1905.150684931507,4fc03b9445c1498b0d1e89e9.csv
none,25,2,4fc0471245c1498b0d21b49e,https://timesmachine.nytimes.com/timesmachine/1905/02/25/101703124.pdf,m,101703124,1905,1905.150684931507,4fc0471245c1498b0d21b49e.csv
none,25,2,4fc0520945c1498b0d24b95c,https://timesmachine.nytimes.com/timesmachine/1905/02/25/101703071.pdf,m,101703071,1905,1905.150684931507,4fc0520945c1498b0d24b95c.csv
none,25,2,4fc0520945c1498b0d24b957,https://timesmachine.nytimes.com/timesmachine/1905/02/25/101703061.pdf,m,101703061,1905,1905.150684931507,4fc0520945c1498b0d24b957.csv
none,25,2,4fc0532a45c1498b0d2510b9,https://timesmachine.nytimes.com/timesmachine/1905/02/25/101703137.pdf,m,101703137,1905,1905.150684931507,4fc0532a45c1498b0d2510b9.csv
none,25,2,4fc045fe45c1498b0d21664f,https://timesmachine.nytimes.com/timesmachine/1905/02/25/101703057.pdf,f,101703057,1905,1905.150684931507,4fc045fe45c1498b0d21664f.csv
none,25,2,4fc0471245c1498b0d21b4b2,https://timesmachine.nytimes.com/timesmachine/1905/02/25/101703066.pdf,m,101703066,1905,1905.150684931507,4fc0471245c1498b0d21b4b2.csv
none,25,2,4fc0471245c1498b0d21b4ab,https://timesmachine.nytimes.com/timesmachine/1905/02/25/101703129.pdf,m,101703129,1905,1905.150684931507,4fc0471245c1498b0d21b4ab.csv
none,25,2,4fc0471245c1498b0d21b4b1,https://timesmachine.nytimes.com/timesmachine/1905/02/25/101703135.pdf,m,101703135,1905,1905.150684931507,4fc0471245c1498b0d21b4b1.csv
none,25,2,4fc0471245c1498b0d21b4c0,https://timesmachine.nytimes.com/timesmachine/1905/02/25/101703067.pdf,m,101703067,1905,1905.150684931507,4fc0471245c1498b0d21b4c0.csv
none,25,2,4fc045fe45c1498b0d216651,https://timesmachine.nytimes.com/timesmachine/1905/02/25/101703063.pdf,m,101703063,1905,1905.150684931507,4fc045fe45c1498b0d216651.csv
none,25,2,4fc0471245c1498b0d21b4a0,https://timesmachine.nytimes.com/timesmachine/1905/02/25/101703058.pdf,m,101703058,1905,1905.150684931507,4fc0471245c1498b0d21b4a0.csv
none,4,3,4fc03a7c45c1498b0d1e2d18,https://timesmachine.nytimes.com/timesmachine/1905/03/04/101354863.pdf,none,101354863,1905,1905.169863013699,4fc03a7c45c1498b0d1e2d18.csv
none,4,3,4fc0454e45c1498b0d212c96,https://timesmachine.nytimes.com/timesmachine/1905/03/04/101354858.pdf,m,101354858,1905,1905.169863013699,4fc0454e45c1498b0d212c96.csv
none,4,3,4fc0451845c1498b0d21228a,https://timesmachine.nytimes.com/timesmachine/1905/03/04/101354852.pdf,m,101354852,1905,1905.169863013699,4fc0451845c1498b0d21228a.csv
none,4,3,4fc0451845c1498b0d212290,https://timesmachine.nytimes.com/timesmachine/1905/03/04/101354849.pdf,m,101354849,1905,1905.169863013699,4fc0451845c1498b0d212290.csv
none,4,3,4fc052b245c1498b0d24eac7,https://timesmachine.nytimes.com/timesmachine/1905/03/04/101354799.pdf,m,101354799,1905,1905.169863013699,4fc052b245c1498b0d24eac7.csv
none,4,3,4fc0454e45c1498b0d212c99,https://timesmachine.nytimes.com/timesmachine/1905/03/04/101354791.pdf,m,101354791,1905,1905.169863013699,4fc0454e45c1498b0d212c99.csv
none,4,3,4fc0466845c1498b0d217f31,https://timesmachine.nytimes.com/timesmachine/1905/03/04/101354864.pdf,m,101354864,1905,1905.169863013699,4fc0466845c1498b0d217f31.csv
none,4,3,4fc03a7c45c1498b0d1e2d14,https://timesmachine.nytimes.com/timesmachine/1905/03/04/101354795.pdf,m,101354795,1905,1905.169863013699,4fc03a7c45c1498b0d1e2d14.csv
none,4,3,4fc0466845c1498b0d217f3b,https://timesmachine.nytimes.com/timesmachine/1905/03/04/101354861.pdf,m,101354861,1905,1905.169863013699,4fc0466845c1498b0d217f3b.csv
none,4,3,4fc0466845c1498b0d217f4a,https://timesmachine.nytimes.com/timesmachine/1905/03/04/101354809.pdf,m,101354809,1905,1905.169863013699,4fc0466845c1498b0d217f4a.csv
none,4,3,4fc048a245c1498b0d222620,https://timesmachine.nytimes.com/timesmachine/1905/03/04/101354821.pdf,m,101354821,1905,1905.169863013699,4fc048a245c1498b0d222620.csv
none,4,3,4fc051cb45c1498b0d24a71c,https://timesmachine.nytimes.com/timesmachine/1905/03/04/101354801.pdf,m,101354801,1905,1905.169863013699,4fc051cb45c1498b0d24a71c.csv
none,4,3,4fc051cb45c1498b0d24a722,https://timesmachine.nytimes.com/timesmachine/1905/03/04/101354868.pdf,m,101354868,1905,1905.169863013699,4fc051cb45c1498b0d24a722.csv
none,4,3,4fc0466845c1498b0d217f33,https://timesmachine.nytimes.com/timesmachine/1905/03/04/101354792.pdf,f,101354792,1905,1905.169863013699,4fc0466845c1498b0d217f33.csv
none,4,3,4fc0466845c1498b0d217f43,https://timesmachine.nytimes.com/timesmachine/1905/03/04/101354826.pdf,m,101354826,1905,1905.169863013699,4fc0466845c1498b0d217f43.csv
